dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
wine,17,uniform,manhattan,0.03416879987344146,0.01980910007841885,0.00013939989730715752,0.002331000054255128,0.0,0.9639986844178667,0.9706471306470188,0.9706471306470188,0.9990705128205128,0.12705936847227756,0.0662893960829768,0.06971892205157923,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.11153662069160096,0.05594002306805076,0.09150326797385619
wine,17,distance,euclidean,0.03416879987344146,0.02180469990707934,0.0001409999094903469,0.002624700078740716,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,1.0,0.13653932605295088,0.07347110676147613,0.0810567631747998,0.9999999999994151,0.9999999999999151,0.9999999999999151,1.0,0.10845291093321263,0.053351593250923104,0.09040637158297597
wine,17,distance,manhattan,0.03416879987344146,0.02307750005275011,0.0002856999635696411,0.0026329001411795616,0.00390625,0.9706246198161791,0.9757753357752236,0.9757753357752236,0.9992414529914531,0.12002304967545765,0.0628307583548418,0.07795326839487082,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.10472038185686888,0.051329338746105346,0.08655993236924873
wine,19,uniform,euclidean,0.03416879987344146,0.024664999917149544,0.0001642999704927206,0.0035014001186937094,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,1.0,0.1512531259390657,0.07953686393843046,0.08930515945035003,0.9999999999994151,0.9999999999999151,0.9999999999999151,1.0,0.12897472813488575,0.06432748538011696,0.10672514619883061
wine,19,uniform,manhattan,0.03416879987344146,0.023878900101408362,0.0009422998409718275,0.0029902001842856407,0.0,0.9720254402707088,0.980170940170827,0.980170940170827,0.9990705128205128,0.13473504524290053,0.06974468839976529,0.07744360902255644,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.12116400866786921,0.06140350877192982,0.07602339181286555
wine,19,distance,euclidean,0.03416879987344146,0.026542099891230464,0.00015030009672045708,0.003611800028011203,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,1.0,0.14348557272640342,0.07531527377355582,0.08682376367240895,0.9999999999994151,0.9999999999999151,0.9999999999999151,1.0,0.12133803575466996,0.05925188103300764,0.10104620128272576
wine,19,distance,manhattan,0.03416879987344146,0.027702299878001213,0.00019320007413625717,0.0031685999128967524,0.0,0.9786513756690212,0.9852991452990316,0.9852991452990316,0.9992414529914531,0.12689930099801405,0.06589965322548706,0.08287357128361299,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.11347286599963996,0.05616279272200026,0.06987658553229685
wine,21,uniform,euclidean,0.03416879987344146,0.025874100159853697,0.0001221999991685152,0.005741799948737025,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,1.0,0.1580733165103855,0.08251287378662467,0.10127844241144734,0.9999999999994151,0.9999999999999151,0.9999999999999151,1.0,0.14480978923928453,0.07155454774502393,0.12037037037037035
wine,21,uniform,manhattan,0.03416879987344146,0.029975400073453784,0.00041459989733994007,0.004068499896675348,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,0.9990705128205128,0.1487904240763002,0.07597712319739061,0.08617171006333565,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.12768391589137612,0.06525573192239859,0.07804232804232801
wine,21,distance,euclidean,0.03416879987344146,0.028607599902898073,0.0003176999744027853,0.0036186999641358852,0.0,0.9651179416390736,0.9757264957263828,0.9757264957263828,1.0,0.1493209430171885,0.07760255431496066,0.10172279143694621,0.9999999999994151,0.9999999999999151,0.9999999999999151,1.0,0.1349443461362728,0.06501058913994369,0.1128931300697928
wine,21,distance,manhattan,0.03416879987344146,0.034472999861463904,0.00017790007404983044,0.004237000131979585,0.0,0.9720254402707088,0.980170940170827,0.980170940170827,0.9992414529914531,0.1387365189759084,0.07097247387807129,0.08041136238016974,0.9743209876537388,0.9761904761903929,0.9761904761903929,1.0,0.1194054895291224,0.05959335140484555,0.07180450363935871
digits,3,uniform,euclidean,0.046133500058203936,0.4925450999289751,0.0004118999931961298,0.12905380013398826,0.08203125,0.9732949788067572,0.9738520821729313,0.9738520821729313,0.9949613946889482,0.2945158320959205,0.0445492966834421,0.014853529487675515,0.9662654639586629,0.9664242814242543,0.9664242814242543,0.9906972152514179,0.49346901897948403,0.051851851851853085,0.016666666666668578
