implementation,dataset,n_neighbours,weights,distance_metric,dataset_load_time_sec,cv_time_sec,fit_time_sec,test_time_sec,fit_ram_mb,cv_macro_f1_mean,cv_macro_f1_std,cv_macro_recall_mean,cv_macro_recall_std,cv_macro_sensitivity_mean,cv_macro_sensitivity_std,cv_macro_roc_auc_mean,cv_macro_roc_auc_std,cv_cross_entropy_mean,cv_cross_entropy_std,cv_brier_mean,cv_brier_std,cv_ece_mean,cv_ece_std,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
sklearn,digits,7,distance,euclidean,0.1036679744720459,0.09196686744689941,0.0,0.02981734275817871,0.0,0.9678986615766808,0.005986433021633165,0.9679820512820128,0.0057764035183524645,0.9679820512820128,0.0057764035183524645,0.9976585091066242,0.001807353328051769,0.187153006181855,0.0888106507101757,0.05917276610404226,0.00970233343307907,0.038195391893801556,0.006170943952550572,0.9701012913429545,0.9701489251489074,0.9701489251489074,0.9935151958527065,0.3714249177919726,0.054002834549313934,0.03180515557478136
sklearn,digits,7,distance,manhattan,0.1036679744720459,0.12401175498962402,0.0,0.04605913162231445,0.0,0.9630660417421589,0.00927390907356151,0.9632384615384233,0.009139878735544192,0.9632384615384233,0.009139878735544192,0.9979138547105176,0.001747403945706098,0.1842876778513467,0.08995025653543026,0.05827502800731728,0.011672869078768168,0.03517682011755468,0.004346278852268642,0.9701377746794426,0.9698666393005835,0.9698666393005835,0.9956621915090299,0.26543762154276695,0.04537114459745359,0.024724177282301613
sklearn,digits,9,uniform,euclidean,0.1036679744720459,0.1122426986694336,0.0020024776458740234,0.03423619270324707,0.0,0.9590851853655122,0.011320688193690163,0.9591769230768848,0.011149611338723648,0.9591769230768848,0.011149611338723648,0.9972139939063706,0.0020108146164400206,0.20919708142887514,0.09221207844199551,0.06951648627906559,0.011736869531420701,0.047909596183168555,0.005345969060994877,0.9664663689972327,0.9663390557730003,0.9663390557730003,0.9953511612870718,0.29509386508749275,0.06067672610882487,0.03312757201646089
sklearn,digits,9,uniform,manhattan,0.1036679744720459,0.20371580123901367,0.0,0.05791115760803223,0.0,0.9604900821024485,0.01230813702619468,0.9607461538461155,0.012132309166303024,0.9607461538461155,0.012132309166303024,0.9983964352200327,0.002026899277823915,0.16595716324487766,0.09855054225187374,0.06723410102486391,0.013934754000909644,0.04198198388105427,0.00880396782444055,0.9663280471102681,0.9661629355968799,0.9661629355968799,0.9955379610341344,0.28445536054770976,0.05413808870598994,0.03312757201646094
sklearn,digits,9,distance,euclidean,0.1036679744720459,0.07513022422790527,0.0020029544830322266,0.01794600486755371,0.0,0.9624209813408873,0.009063963554263182,0.962410256410218,0.009067005301716127,0.962410256410218,0.009067005301716127,0.9974692350342383,0.00197084135017628,0.20162871038687208,0.0920067140008555,0.06477254582180833,0.011476823001550045,0.0435688990792393,0.006847558294616581,0.9663529874479446,0.9663390557730003,0.9663390557730003,0.9954314817716897,0.2897447384035535,0.05729517929717312,0.02645165625570916
sklearn,digits,9,distance,manhattan,0.1036679744720459,0.1118006706237793,0.0,0.05031323432922363,0.125,0.9629356975530292,0.010605841816789663,0.963179487179449,0.010477975398033995,0.963179487179449,0.010477975398033995,0.9986210113932346,0.0019051712796733181,0.15811029141860694,0.09785892379190024,0.062421192824084606,0.012763481230539626,0.03903856061064424,0.007784545982550019,0.9682402787466682,0.9680147874487316,0.9680147874487316,0.9955952924834863,0.2790002007861314,0.05090518511828197,0.024150372269057016
sklearn,digits,11,uniform,euclidean,0.1036679744720459,0.11038470268249512,0.002502918243408203,0.03760957717895508,0.01171875,0.9556008390224304,0.01084207672078041,0.9560743589743211,0.010346966892083372,0.9560743589743211,0.010346966892083372,0.9979328440070147,0.0014036371991757507,0.18262575002141068,0.05753382080908989,0.07502666756560272,0.013409368813504085,0.047367815893712334,0.002364247907772645,0.9646266822890558,0.9645545439884884,0.9645545439884884,0.9961468967283805,0.26031712716611416,0.06510560146923781,0.033501683501683574
sklearn,digits,11,uniform,manhattan,0.1036679744720459,0.2832069396972656,0.0,0.03871941566467285,0.0,0.9582528064213751,0.012013951428961493,0.9584102564102184,0.011940029304936853,0.9584102564102184,0.011940029304936853,0.9990397142678165,0.0006401630580358652,0.14088093041712918,0.026634672930142402,0.07285740940213956,0.014588705639286225,0.045340140160857356,0.008763297708899796,0.9683752555910546,0.9680147874487319,0.9680147874487319,0.9954298914286481,0.29970531347994817,0.06082032445668809,0.03501683501683512
sklearn,digits,11,distance,euclidean,0.1036679744720459,0.0799551010131836,0.0,0.017976999282836914,0.0,0.9606742723628683,0.0070080459824908336,0.9609051282050899,0.006838964822413195,0.9609051282050899,0.006838964822413195,0.9981402842960755,0.0013741398384207208,0.17391216010558325,0.05742744597375887,0.06949428306246154,0.01266729263400933,0.04815331945762659,0.005871492391262169,0.968293827670648,0.9682245776585219,0.9682245776585219,0.9961581763531155,0.2536094480682067,0.06072376571936703,0.03512695457729848
sklearn,digits,11,distance,manhattan,0.1036679744720459,0.11612176895141602,0.0,0.048310279846191406,0.0,0.9622149006768084,0.011038263738465186,0.962410256410218,0.010887781545486568,0.962410256410218,0.010887781545486568,0.9993387428290396,0.00045803712190957066,0.13170640046096307,0.025102963921006905,0.06736159176341258,0.013345376139510427,0.04426613956035176,0.00846510606909376,0.9683752555910546,0.9680147874487319,0.9680147874487319,0.995491490629071,0.2923790599639079,0.05656442127486595,0.030783968436373894
