dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,7,distance,euclidean,0.00766440000734292,0.03595999997924082,0.0001379000023007393,0.0019190000020898879,0.0,0.7857936507928382,0.7999999999995744,0.7999999999995744,,0.5918587537539092,0.12744863210065707,0.0888008538812826,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.15271165425216068,0.08340099115010263,0.07628216309679929
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,7,distance,manhattan,0.00766440000734292,0.02735609997762367,0.00016110000433400273,0.0027385999856051058,0.0,0.8563492063483054,0.8833333333328355,0.8833333333328355,,0.9260846150060805,0.11516239100312078,0.08778007898765694,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.11699253488496829,0.06307270405193768,0.0559893973255556
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,9,uniform,euclidean,0.00766440000734292,0.026472500001545995,0.0003276000206824392,0.002357999997911975,0.0,0.6844300144293206,0.7277777777774004,0.7277777777774004,,0.453198083050105,0.2398589065255642,0.14761904761904446,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9963054187192117,0.22611488258285378,0.126642771804054,0.08602150537633971
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,9,uniform,manhattan,0.00766440000734292,0.04252550000092015,0.0002162999880965799,0.0031327000178862363,0.0,0.6836219336212433,0.7277777777774004,0.7277777777774004,,0.7645842699878853,0.2303350970017577,0.1619047619047605,0.8285714285706833,0.8571428571425247,0.8571428571425247,0.9950738916256158,0.23919440219920496,0.13460772600557178,0.05017921146953207
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,9,distance,euclidean,0.00766440000734292,0.024272599985124543,0.0001331999956164509,0.0018348000012338161,0.0,0.7649855699847857,0.7999999999995744,0.7999999999995744,,0.27195564756924184,0.1388104042536366,0.10098436935490848,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.17875776571161378,0.09459941512899374,0.08450657362119822
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,9,distance,manhattan,0.00766440000734292,0.02451149999978952,0.000146100006531924,0.0020244999905116856,0.0,0.8563492063483054,0.8833333333328355,0.8833333333328355,,0.5828243863290604,0.12035204954830328,0.07715760839066535,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.15087832122706826,0.07728946222859504,0.06886110105191184
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,11,uniform,euclidean,0.00766440000734292,0.024401700007729232,0.00013440000475384295,0.0023212000087369233,0.0,0.6940881340874336,0.733333333332955,0.733333333332955,,0.5000380967541874,0.2531286894923182,0.17792207792207618,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9916725310813981,0.3074602910993691,0.1642228739002817,0.18181818181817563
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,11,uniform,manhattan,0.00766440000734292,0.025955199991585687,0.000148899998748675,0.0015459000132977962,0.0,0.7022077922070769,0.733333333332955,0.733333333332955,,0.479794296471589,0.24604486422667815,0.1987012987012993,0.8285714285706833,0.8571428571425247,0.8571428571425247,0.9950738916256158,0.29941316659512734,0.15409224206878167,0.15835777126099707
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,11,distance,euclidean,0.00766440000734292,0.02323619998060167,0.00016339999274350703,0.0020386999822221696,0.0,0.7290881340874008,0.7666666666662744,0.7666666666662744,,0.2901371529662285,0.14450892994448727,0.09097083401468165,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.22605448011657642,0.11796287252345668,0.13451089285853574
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,11,distance,manhattan,0.00766440000734292,0.04082880000350997,0.00024029999622143805,0.004765699995914474,0.0,0.8080158730150308,0.8333333333328744,0.8333333333328744,,0.24103539799903664,0.11904216923430835,0.08843026696471802,0.9365079365070569,0.9285714285710603,0.9285714285710603,0.9975369458128078,0.1764137774033081,0.08779725866207176,0.05808432151429816
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,13,uniform,euclidean,0.00766440000734292,0.03994450002210215,0.00020829998538829386,0.003456699982052669,0.0,0.6385325785319373,0.6999999999996328,0.6999999999996328,,0.5794095810592721,0.28131868131867854,0.16703296703296946,0.8285714285706833,0.8571428571425247,0.8571428571425247,0.9939531368102796,0.35126441794689156,0.18553158999808442,0.13399503722084005
