dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
breast_cancer,11,distance,euclidean,0.00926290001370944,0.05958440000540577,0.00027219997718930244,0.02006410001195036,0.0,0.9629127848619436,0.9588901321397865,0.9588901321397865,0.9846698516941466,0.2939073494955288,0.06235511962945152,0.042366360668679534,0.9617734724286987,0.9531249999999882,0.9531249999999882,0.9964953271028036,0.0982178431581419,0.057962948293273774,0.02935003062875649
breast_cancer,11,distance,manhattan,0.00926290001370944,0.04368760000215843,0.00017479999223724008,0.016045199998188764,0.0,0.9629127848619436,0.9588901321397865,0.9588901321397865,0.9864745588915491,0.28303837327935083,0.057484871594481346,0.0456367503103834,0.9620449837224831,0.9562646028037265,0.9562646028037265,0.9938668224299065,0.10102380098304822,0.062044796257802716,0.02618323271218105
breast_cancer,13,uniform,euclidean,0.00926290001370944,0.04070569999748841,0.00017929999739862978,0.014581299998098984,0.0,0.9599586822400934,0.9548140451832647,0.9548140451832647,0.9878397553951043,0.17406087550339006,0.06375140438918434,0.04769961051606619,0.95523727609238,0.9453124999999885,0.9453124999999885,0.9966413551401869,0.10232232691602093,0.0595176303678328,0.03238866396761139
breast_cancer,13,uniform,manhattan,0.00926290001370944,0.04016960001899861,0.00019379999139346182,0.014459800004260615,0.0078125,0.957446030418231,0.9526401321397866,0.9526401321397866,0.9845840546267073,0.29362213947278776,0.06368361920455397,0.04418208373904581,0.95523727609238,0.9453124999999885,0.9453124999999885,0.9924065420560748,0.1106964845727008,0.06775320945361431,0.031938821412505605
breast_cancer,13,distance,euclidean,0.00926290001370944,0.045022300007985905,0.0002057999954558909,0.021570000011706725,0.0,0.9654254366838059,0.9610640451832646,0.9610640451832646,0.98810621944777,0.17214533235471696,0.062348923087062136,0.04684385724104984,0.95523727609238,0.9453124999999885,0.9453124999999885,0.9967873831775701,0.09976852886166308,0.057678636719207164,0.034697075026335296
breast_cancer,13,distance,manhattan,0.00926290001370944,0.05428050001501106,0.00022239997633732855,0.018507200002204627,0.01171875,0.9601988040562504,0.9557651321397864,0.9557651321397864,0.9852406370735156,0.29051681621509423,0.06155315543096762,0.03981835940859972,0.9617734724286987,0.9531249999999882,0.9531249999999882,0.9935747663551402,0.10663847270692568,0.06488549637283018,0.026234439750322677
breast_cancer,15,uniform,euclidean,0.00926290001370944,0.047102299984544516,0.00018850000924430788,0.014740000013262033,0.0,0.9546246585261484,0.9489364284360831,0.9489364284360831,0.987324310505886,0.17923248369526168,0.06622053445850914,0.04519409282700424,0.95523727609238,0.9453124999999885,0.9453124999999885,0.9952540887850467,0.10628488249753215,0.0626380766731644,0.028460038986354727
breast_cancer,15,uniform,manhattan,0.00926290001370944,0.040407199994660914,0.0002060999977402389,0.01496870000846684,0.0,0.9546246585261484,0.9489364284360831,0.9489364284360831,0.9841348794518965,0.29777716250093317,0.06542025316455696,0.042803797468354436,0.9424479264046347,0.9328271028037269,0.9328271028037269,0.9919684579439252,0.1154718999548271,0.06856400259909032,0.0253411306042885
breast_cancer,15,distance,euclidean,0.00926290001370944,0.04647359999944456,0.0001871999993454665,0.016869700019015,0.0,0.957446030418231,0.9526401321397866,0.9526401321397866,0.9879802340108107,0.17666299304289318,0.06429827174788622,0.04828424720395612,0.9617734724286987,0.9531249999999882,0.9531249999999882,0.9954731308411215,0.10350444815168362,0.060569788679959595,0.032865563586579535
breast_cancer,15,distance,manhattan,0.00926290001370944,0.04501229999004863,0.00018560001626610756,0.016499699995620176,0.0,0.957446030418231,0.9526401321397866,0.9526401321397866,0.9847291281221093,0.2944122295704264,0.06313437883076509,0.04607320474539245,0.9424479264046347,0.9328271028037269,0.9328271028037269,0.9929906542056075,0.11096059269954991,0.06562257599844275,0.027509893364717816
breast_cancer,17,uniform,euclidean,0.00926290001370944,0.040493000007700175,0.00018209998961538076,0.015039599995361641,0.0,0.9603067651798918,0.9553675878563727,0.9553675878563727,0.9892556620821317,0.12004021609163933,0.06730432306951076,0.05312546537602386,0.948648648648138,0.9374999999999886,0.9374999999999886,0.9939398364485981,0.11156067584543444,0.06608794188470021,0.03680770553835554
breast_cancer,17,uniform,manhattan,0.00926290001370944,0.04330980000668205,0.00019759999122470617,0.014525900012813509,0.0,0.9571995872054572,0.9510197617694164,0.9510197617694164,0.9853992259629336,0.24082802275105722,0.06781634619596162,0.03825577066269545,0.9229729729724627,0.9125292056074655,0.9125292056074655,0.9912383177570094,0.11721727055758306,0.0689208603978227,0.05056759545923631
breast_cancer,17,distance,euclidean,0.00926290001370944,0.046449000015854836,0.0001917000045068562,0.017021099978592247,0.0,0.9631281370719742,0.9590712915600761,0.9590712915600761,0.9895823484632057,0.11748224265247882,0.06530141823063774,0.04998147282221806,0.95523727609238,0.9453124999999885,0.9453124999999885,0.9947429906542056,0.10824755996343698,0.06357632178797476,0.0292155824326341
breast_cancer,17,distance,manhattan,0.00926290001370944,0.04589820001274347,0.00018780000391416252,0.017223000002559274,0.0,0.9571995872054572,0.9510197617694164,0.9510197617694164,0.9859981368241097,0.2373403555588693,0.06525219819616138,0.04088159464475203,0.936289120714839,0.9281542056074653,0.9281542056074653,0.9928446261682243,0.11282031812484787,0.06622170980958228,0.032707791184002195
breast_cancer,19,uniform,euclidean,0.00926290001370944,0.0413119999866467,0.0001852000132203102,0.014898299996275455,0.0,0.9603067651798918,0.9553675878563727,0.9553675878563727,0.9900991785474597,0.1198581513617811,0.06702917353343385,0.05085109926715522,0.9420055017517602,0.9296874999999887,0.9296874999999887,0.994304906542056,0.11218977729665604,0.06615800813205683,0.03570329332102174
breast_cancer,19,uniform,manhattan,0.00926290001370944,0.048207499989075586,0.00018020000425167382,0.014771199988899752,0.0,0.9547053886082351,0.9488458487259381,0.9488458487259381,0.9856818730614355,0.24291835001857048,0.06967249903573056,0.043181212524983366,0.9291178354744871,0.9172021028037272,0.9172021028037272,0.9914573598130841,0.11967598498335902,0.07011064133093584,0.047399199753770424
breast_cancer,19,distance,euclidean,0.00926290001370944,0.049708599981386214,0.0002203000185545534,0.022709699987899512,0.0,0.9631281370719742,0.9590712915600761,0.9590712915600761,0.9902365998145326,0.11740339871419683,0.06511066643597738,0.048363449465790465,0.9420055017517602,0.9296874999999887,0.9296874999999887,0.9945969626168223,0.10882000066776959,0.06362124287682693,0.041570140540604525
breast_cancer,19,distance,manhattan,0.00926290001370944,0.04812120000133291,0.00019259998225606978,0.01713640001253225,0.0,0.9578125665826697,0.9531936748128945,0.9531936748128945,0.9858827936528449,0.23915979383787972,0.0668287520496775,0.040486108682714,0.9358108108103004,0.925014602803727,0.925014602803727,0.9929906542056075,0.11517471322965239,0.06733570482721238,0.03941971185878948
breast_cancer,21,uniform,euclidean,0.00926290001370944,0.04873450001468882,0.00029280001763254404,0.018214600015198812,0.0078125,0.9549367366516155,0.9501592545230395,0.9501592545230395,0.9900368447708641,0.12066692278764564,0.06776988432503804,0.05115280289330924,0.9420055017517602,0.9296874999999887,0.9296874999999887,0.9937207943925235,0.11419838858004291,0.0679741682247948,0.033695349484823056
breast_cancer,21,uniform,manhattan,0.00926290001370944,0.03956810000818223,0.00017809998826123774,0.014225299993995577,0.0,0.9544979106983635,0.9478947617694164,0.9478947617694164,0.9858071995565109,0.24449985937792906,0.07080097017710038,0.04003465943339364,0.9353056900721294,0.9218749999999888,0.9218749999999888,0.9910192757009346,0.12347618411490077,0.07293365689355664,0.03898635477582843
breast_cancer,21,distance,euclidean,0.00926290001370944,0.04817030002595857,0.00020299997413530946,0.023466900020139292,0.0,0.9631281370719742,0.9590712915600761,0.9590712915600761,0.9904946853857176,0.11801390335378363,0.06568355354219191,0.05157943127230045,0.9420055017517602,0.9296874999999887,0.9296874999999887,0.9935747663551402,0.11072366532616669,0.06531149886318668,0.046102477961115745
breast_cancer,21,distance,manhattan,0.00926290001370944,0.04714149999199435,0.00018229999113827944,0.01745159999700263,0.0,0.9571995872054572,0.9510197617694164,0.9510197617694164,0.9861311155475143,0.2404328880243523,0.06777936726514043,0.04381617493519126,0.9353056900721294,0.9218749999999888,0.9218749999999888,0.9924065420560748,0.11876770816960938,0.06996713015617484,0.03665236113345091
